episode,epsilon,reward,n_solved,n_attempted,solve_rate,final_rating,avg_loss,buffer_size,steps,total_steps,duration_s
4577,0.05,57.29,4,6,0.667,1471.247076923077,34.9408,10000,6,30513,0.66
4578,0.05,45.57,3,7,0.429,1443.621730769231,37.86518,10000,7,30520,0.77
4579,0.05,55.86,5,9,0.556,1520.8905161290322,36.62374,10000,9,30529,0.99
4580,0.05,55.32,5,7,0.714,1400.11832,41.13758,10000,7,30536,0.77
4581,0.05,72.3,5,7,0.714,1734.102357142857,35.80802,10000,7,30543,0.78
4582,0.05,57.83,3,6,0.5,1074.9423333333334,34.44404,10000,6,30549,0.68
4583,0.05,46.04,4,11,0.364,1268.3652413793104,34.25785,10000,11,30560,1.21
4584,0.05,69.92,4,7,0.571,1353.6733571428572,39.00741,10000,7,30567,0.77
4585,0.05,41.43,4,11,0.364,1314.2186571428572,36.00334,10000,11,30578,1.21
4586,0.05,47.04,4,7,0.571,1294.386230769231,31.49845,10000,7,30585,0.77
4587,0.05,27.49,3,3,1.0,1154.6422272727273,42.06501,10000,3,30588,0.33
4588,0.05,60.42,4,9,0.444,1617.98,34.45973,10000,9,30597,0.99
4589,0.05,68.5,5,5,1.0,1154.15,33.98624,10000,5,30602,0.55
4590,0.05,56.47,4,11,0.364,1770.1744666666668,37.70003,10000,11,30613,1.2
4591,0.05,23.27,3,7,0.429,1240.93336,36.32537,10000,7,30620,0.83
4592,0.05,93.17,5,6,0.833,1178.8758076923075,40.34255,10000,6,30626,0.7
4593,0.05,59.07,4,11,0.364,1455.6314814814816,35.93475,10000,11,30637,1.22
4594,0.05,42.42,4,7,0.571,1196.465,33.09237,10000,7,30644,0.78
4595,0.05,73.13,6,10,0.6,1289.0916071428571,37.51405,10000,10,30654,1.1
4596,0.05,80.48,6,9,0.667,1378.4363333333333,38.14579,10000,9,30663,0.99
4597,0.05,36.78,4,10,0.4,1436.2493548387097,38.03426,10000,10,30673,1.1
4598,0.05,57.9,4,11,0.364,1545.8199714285715,34.35938,10000,11,30684,1.21
4599,0.05,37.19,4,9,0.444,1081.3318620689654,40.01414,10000,9,30693,0.98
4600,0.05,50.06,2,5,0.4,1714.8584444444443,32.51071,10000,5,30698,0.55
4601,0.05,50.51,3,12,0.25,1179.7275000000002,34.87267,10000,12,30710,1.35
4602,0.05,62.21,4,10,0.4,1216.1908799999999,36.71663,10000,10,30720,1.05
4603,0.05,72.94,6,8,0.75,1168.825,36.96172,10000,8,30728,0.84
4604,0.05,36.16,3,8,0.375,1083.76575,36.11931,10000,8,30736,0.83
4605,0.05,58.83,5,12,0.417,1766.8200512820513,34.97152,10000,12,30748,1.27
4606,0.05,79.78,6,11,0.545,1739.5399696969698,36.26954,10000,11,30759,1.23
4607,0.05,56.88,4,11,0.364,1642.08696875,35.35744,10000,11,30770,1.27
4608,0.05,79.44,6,11,0.545,1797.5083513513512,34.63362,10000,11,30781,1.33
4609,0.05,63.13,4,12,0.333,1520.0813666666666,32.75788,10000,12,30793,1.25
4610,0.05,90.26,6,8,0.75,1129.2832413793103,35.42351,10000,8,30801,0.84
4611,0.05,95.06,6,10,0.6,1270.5105925925925,37.20761,10000,10,30811,1.14
4612,0.05,51.32,3,7,0.429,1288.1196296296296,39.69434,10000,7,30818,0.78
4613,0.05,7.04,2,9,0.222,1563.6721363636361,37.94622,10000,9,30827,0.94
4614,0.05,73.22,4,7,0.571,1315.9133333333334,41.31359,10000,7,30834,0.73
4615,0.05,47.78,2,5,0.4,1233.5791428571429,36.31342,10000,5,30839,0.52
4616,0.05,65.87,6,9,0.667,1139.4338571428573,33.91118,10000,9,30848,0.97
4617,0.05,76.7,5,12,0.417,1603.7292142857145,36.49055,10000,12,30860,1.25
4618,0.05,55.05,3,10,0.3,1694.7781081081082,34.36227,10000,10,30870,1.05
4619,0.05,65.85,4,7,0.571,1880.78,37.35583,10000,7,30877,0.74
4620,0.05,70.93,4,8,0.5,1696.7974333333332,36.19002,10000,8,30885,0.87
4621,0.05,70.07,4,7,0.571,1483.423851851852,31.82625,10000,7,30892,0.74
4622,0.05,58.97,3,10,0.3,1619.3282307692307,35.73446,10000,10,30902,1.06
4623,0.05,68.24,5,10,0.5,1888.736918918919,38.76835,10000,10,30912,1.05
4624,0.05,67.78,6,12,0.5,1572.7823999999998,42.0615,10000,12,30924,1.25
4625,0.05,23.79,3,8,0.375,1455.68,40.01342,10000,8,30932,0.9
4626,0.05,56.19,3,13,0.231,1220.9528333333335,34.62426,10000,13,30945,1.39
4627,0.05,45.74,3,7,0.429,1100.5504166666667,35.74877,10000,7,30952,0.75
4628,0.05,66.46,4,6,0.667,1128.3999166666665,42.79922,10000,6,30958,0.63
4629,0.05,41.55,2,6,0.333,1292.8979523809523,34.28866,10000,6,30964,0.64
4630,0.05,39.44,4,8,0.5,1326.7926666666667,37.51219,10000,8,30972,0.86
4631,0.05,80.89,5,10,0.5,1445.3229032258064,38.00918,10000,10,30982,1.07
4632,0.05,62.38,4,7,0.571,1140.8224814814814,33.71286,10000,7,30989,0.75
4633,0.05,79.63,4,7,0.571,1366.718,36.87931,10000,7,30996,0.75
4634,0.05,67.96,6,8,0.75,1544.7323571428572,36.75688,10000,8,31004,0.85
4635,0.05,77.95,5,7,0.714,1337.179925925926,32.95144,10000,7,31011,0.74
4636,0.05,48.3,3,7,0.429,1566.758,34.23448,10000,7,31018,0.73
4637,0.05,58.02,3,7,0.429,1831.8028333333336,34.72725,10000,7,31025,0.76
4638,0.05,25.57,4,8,0.5,1442.1252307692307,34.81917,10000,8,31033,0.84
4639,0.05,76.1,4,7,0.571,1304.3295384615385,36.91254,10000,7,31040,0.74
4640,0.05,60.62,4,10,0.4,1387.6009583333334,37.70704,10000,10,31050,1.05
4641,0.05,62.02,5,12,0.417,1227.9320714285714,35.96811,10000,12,31062,1.28
4642,0.05,65.87,4,8,0.5,1407.8088846153846,31.22841,10000,8,31070,0.84
4643,0.05,16.26,3,7,0.429,1210.1224,36.68034,10000,7,31077,0.74
4644,0.05,41.61,3,10,0.3,1240.078,35.05083,10000,10,31087,1.1
4645,0.05,35.92,2,8,0.25,1204.04168,36.56307,10000,8,31095,0.84
4646,0.05,43.13,2,8,0.25,1161.1854814814815,32.37986,10000,8,31103,0.84
4647,0.05,80.55,5,7,0.714,1486.89984,35.38773,10000,7,31110,0.74
4648,0.05,82.0,6,11,0.545,1150.3683666666666,33.53683,10000,11,31121,1.15
4649,0.05,81.85,5,11,0.455,1645.6868181818181,39.99626,10000,11,31132,1.17
4650,0.05,88.93,6,11,0.545,1701.5988857142859,37.58168,10000,11,31143,1.15
4651,0.05,38.45,3,13,0.231,1557.7034545454546,35.19216,10000,13,31156,1.37
4652,0.05,73.77,4,6,0.667,1896.897516129032,37.56111,10000,6,31162,0.64
4653,0.05,60.39,5,10,0.5,1724.301696969697,40.09575,10000,10,31172,1.07
4654,0.05,52.53,4,7,0.571,1417.970392857143,38.78332,10000,7,31179,0.73
4655,0.05,38.09,2,6,0.333,1428.615142857143,33.42235,10000,6,31185,0.63
4656,0.05,51.29,5,6,0.833,1593.4186206896552,36.34886,10000,6,31191,0.63
4657,0.05,99.7,7,9,0.778,1353.7944642857142,36.48697,10000,9,31200,0.96
4658,0.05,57.95,7,11,0.636,1276.4816296296297,33.56466,10000,11,31211,1.16
4659,0.05,92.93,6,11,0.545,1709.2189999999998,39.11846,10000,11,31222,1.15
4660,0.05,59.25,3,6,0.5,1411.665576923077,34.57705,10000,6,31228,0.63
4661,0.05,58.47,4,7,0.571,1370.9307916666667,33.5926,10000,7,31235,0.75
4662,0.05,60.34,4,8,0.5,1257.2857142857142,38.8239,10000,8,31243,0.85
4663,0.05,65.66,5,7,0.714,1401.197111111111,42.9374,10000,7,31250,0.73
4664,0.05,23.08,1,8,0.125,1293.5148695652174,37.04154,10000,8,31258,0.84
4665,0.05,37.16,3,5,0.6,1703.8563703703705,37.09033,10000,5,31263,0.55
4666,0.05,21.82,4,14,0.286,1553.2275,33.25735,10000,14,31277,1.46
4667,0.05,53.48,3,10,0.3,1103.9424814814815,38.66253,10000,10,31287,1.05
4668,0.05,96.79,6,7,0.857,1510.8478214285715,38.18564,10000,7,31294,0.74
4669,0.05,56.12,3,4,0.75,1258.8413913043478,37.75321,10000,4,31298,0.42
4670,0.05,83.77,7,13,0.538,1266.8793225806453,38.10486,10000,13,31311,1.37
4671,0.05,70.84,5,10,0.5,1280.2945,34.60397,10000,10,31321,1.06
4672,0.05,31.53,2,6,0.333,927.6288095238097,37.46526,10000,6,31327,0.64
4673,0.05,45.23,3,10,0.3,1337.5193548387097,40.09129,10000,10,31337,1.07
4674,0.05,50.55,3,6,0.5,1593.2542068965518,34.20415,10000,6,31343,0.63
4675,0.05,28.53,2,8,0.25,1230.4292962962963,36.57228,10000,8,31351,0.84
4676,0.05,51.2,4,9,0.444,1271.49725,32.77646,10000,9,31360,0.94
4677,0.05,71.49,7,9,0.778,1778.7396428571428,36.61726,10000,9,31369,0.94
4678,0.05,71.11,6,10,0.6,1280.799612903226,36.4269,10000,10,31379,1.04
4679,0.05,97.1,6,11,0.545,1305.7243703703703,33.64655,10000,11,31390,1.15
4680,0.05,88.52,7,11,0.636,1462.3735862068966,34.68376,10000,11,31401,1.15
4681,0.05,28.25,3,11,0.273,1217.8953870967741,35.59674,10000,11,31412,1.16
4682,0.05,54.01,4,9,0.444,1396.1675357142856,38.05094,10000,9,31421,0.96
4683,0.05,38.96,3,13,0.231,1447.8856956521738,33.76672,10000,13,31434,1.36
4684,0.05,12.93,1,7,0.143,1155.64524,31.14963,10000,7,31441,0.74
4685,0.05,48.86,5,9,0.556,1543.4920333333332,34.94374,10000,9,31450,0.96
4686,0.05,82.77,5,8,0.625,1455.2794444444444,34.72514,10000,8,31458,0.84
4687,0.05,33.06,2,6,0.333,1397.0140999999999,33.61622,10000,6,31464,0.64
4688,0.05,43.41,2,8,0.25,1108.4998636363637,33.7222,10000,8,31472,0.87
4689,0.05,42.88,5,13,0.385,1350.8434666666667,34.72503,10000,13,31485,1.36
4690,0.05,96.61,6,10,0.6,1168.095,31.74673,10000,10,31495,1.05
4691,0.05,44.54,3,7,0.429,1473.4591666666665,32.06347,10000,7,31502,0.74
4692,0.05,67.32,4,7,0.571,1319.3520384615383,34.58975,10000,7,31509,0.74
4693,0.05,54.82,3,5,0.6,1300.1409230769232,33.13024,10000,5,31514,0.53
4694,0.05,38.55,2,7,0.286,1154.815238095238,35.0405,10000,7,31521,0.74
4695,0.05,31.32,3,7,0.429,1420.8691666666666,34.42796,10000,7,31528,0.73
4696,0.05,67.74,6,10,0.6,1805.907542857143,37.0723,10000,10,31538,1.04
4697,0.05,55.05,3,7,0.429,1040.9949130434784,35.28128,10000,7,31545,0.73
4698,0.05,67.46,6,10,0.6,1663.5297692307695,35.92673,10000,10,31555,1.04
4699,0.05,102.03,8,11,0.727,1388.8527000000001,35.43914,10000,11,31566,1.16
4700,0.05,94.42,7,12,0.583,1367.9800000000002,33.67981,10000,12,31578,1.26
4701,0.05,31.65,4,8,0.5,1535.8096428571428,32.26791,10000,8,31586,0.85
4702,0.05,26.6,4,9,0.444,1479.118258064516,34.22632,10000,9,31595,0.95
4703,0.05,46.18,3,7,0.429,1080.0767777777778,34.08104,10000,7,31602,0.75
4704,0.05,24.11,4,11,0.364,1660.0563333333334,32.31465,10000,11,31613,1.15
4705,0.05,62.57,4,10,0.4,1871.5357857142856,35.35793,10000,10,31623,1.04
4706,0.05,61.63,5,13,0.385,1127.778448275862,31.0652,10000,13,31636,1.35
4707,0.05,61.85,7,10,0.7,1386.3265862068965,36.77561,10000,10,31646,1.06
4708,0.05,102.61,7,8,0.875,1256.8062592592594,36.00346,10000,8,31654,0.83
4709,0.05,81.64,6,11,0.545,1823.4537333333333,33.92435,10000,11,31665,1.15
4710,0.05,25.36,2,8,0.25,1538.736193548387,37.78102,10000,8,31673,0.84
4711,0.05,43.53,3,5,0.6,1784.7083846153846,30.23303,10000,5,31678,0.53
4712,0.05,82.75,6,6,1.0,1384.9471923076924,36.4724,10000,6,31684,0.64
4713,0.05,39.44,2,7,0.286,1457.1969642857143,34.19918,10000,7,31691,0.74
4714,0.05,27.91,3,8,0.375,1463.0154074074073,36.00744,10000,8,31699,0.84
4715,0.05,105.45,8,10,0.8,1478.37678125,33.28419,10000,10,31709,1.04
4716,0.05,112.03,7,9,0.778,1282.373607142857,33.95997,10000,9,31718,0.99
4717,0.05,60.53,3,7,0.429,1625.1240357142858,32.59719,10000,7,31725,0.74
4718,0.05,56.19,3,6,0.5,1439.1980434782608,37.83754,10000,6,31731,0.63
4719,0.05,4.85,1,3,0.333,1219.048619047619,34.03224,10000,3,31734,0.32
4720,0.05,91.4,6,8,0.75,1167.439620689655,35.63653,10000,8,31742,0.84
4721,0.05,40.77,3,7,0.429,1553.6272222222221,34.15955,10000,7,31749,0.75
4722,0.05,100.23,6,10,0.6,1335.9612499999998,36.5359,10000,10,31759,1.06
4723,0.05,62.86,4,11,0.364,1295.1411071428572,33.4244,10000,11,31770,1.17
4724,0.05,76.43,7,9,0.778,1305.58,40.48343,10000,9,31779,0.96
4725,0.05,87.89,5,11,0.455,1748.7107428571428,38.58679,10000,11,31790,1.18
4726,0.05,66.73,4,12,0.333,1800.0826206896552,34.77,10000,12,31802,1.29
4727,0.05,57.69,4,10,0.4,1481.5561153846154,33.01158,10000,10,31812,1.07
4728,0.05,52.64,3,8,0.375,1418.9497777777779,31.36935,10000,8,31820,0.86
4729,0.05,91.06,6,11,0.545,1562.0514375,33.58825,10000,11,31831,1.18
4730,0.05,32.23,3,8,0.375,1280.161076923077,35.17446,10000,8,31839,0.84
4731,0.05,71.87,5,12,0.417,1468.6810740740739,39.07415,10000,12,31851,1.28
4732,0.05,49.08,3,7,0.429,1089.027111111111,38.53817,10000,7,31858,0.73
4733,0.05,88.32,6,11,0.545,1788.0157272727272,38.5799,10000,11,31869,1.15
4734,0.05,53.01,3,5,0.6,1156.114,35.80881,10000,5,31874,0.53
4735,0.05,83.88,7,9,0.778,1876.0894400000002,35.69117,10000,9,31883,0.94
4736,0.05,30.7,2,8,0.25,1183.4196666666667,36.42646,10000,8,31891,0.85
4737,0.05,51.76,4,8,0.5,1592.5903703703705,34.6607,10000,8,31899,0.84
4738,0.05,50.68,3,11,0.273,1613.18509375,40.32036,10000,11,31910,1.16
4739,0.05,54.6,4,12,0.333,1269.03190625,37.6177,10000,12,31922,1.26
4740,0.05,66.67,4,7,0.571,1159.8767096774193,35.24372,10000,7,31929,0.74
4741,0.05,69.89,5,7,0.714,1224.9468000000002,32.83401,10000,7,31936,0.74
4742,0.05,16.84,1,15,0.067,1122.7600909090909,35.71722,10000,15,31951,1.59
4743,0.05,89.38,7,10,0.7,1293.5394666666666,37.28032,10000,10,31961,1.07
4744,0.05,70.18,4,6,0.667,1300.1603076923077,34.00532,10000,6,31967,0.63
4745,0.05,73.58,6,10,0.6,1274.0993846153847,40.28875,10000,10,31977,1.05
4746,0.05,47.7,4,9,0.444,1283.483375,37.20869,10000,9,31986,0.95
4747,0.05,56.13,3,6,0.5,1258.3572173913044,33.26837,10000,6,31992,0.63
4748,0.05,60.74,3,4,0.75,1233.9056666666668,37.68724,10000,4,31996,0.45
4749,0.05,74.27,6,12,0.5,1815.1884000000002,39.94128,10000,12,32008,1.28
4750,0.05,51.96,4,6,0.667,1492.0969599999999,40.67732,10000,6,32014,0.63
4751,0.05,82.57,6,10,0.6,1204.2656,36.31141,10000,10,32024,1.05
4752,0.05,50.46,4,10,0.4,1364.981037037037,37.73144,10000,10,32034,1.07
4753,0.05,79.4,5,6,0.833,1789.898068965517,35.98016,10000,6,32040,0.65
4754,0.05,48.78,4,9,0.444,1443.0186785714286,37.15536,10000,9,32049,0.94
4755,0.05,40.14,2,8,0.25,1357.756307692308,39.81813,10000,8,32057,0.84
4756,0.05,79.11,5,13,0.385,1433.8284545454546,39.69473,10000,13,32070,1.35
4757,0.05,85.6,5,5,1.0,1496.11644,41.25493,10000,5,32075,0.52
4758,0.05,74.27,6,13,0.462,1297.216393939394,36.1652,10000,13,32088,1.36
4759,0.05,75.85,6,11,0.545,1446.9237666666666,34.56107,10000,11,32099,1.17
4760,0.05,24.98,3,6,0.5,1368.0812400000002,37.51323,10000,6,32105,0.65
4761,0.05,41.48,3,6,0.5,1035.2564444444445,33.64009,10000,6,32111,0.63
4762,0.05,67.75,4,6,0.667,1892.9713214285714,40.91253,10000,6,32117,0.63
4763,0.05,54.01,4,11,0.364,1660.1399333333331,38.16264,10000,11,32128,1.15
4764,0.05,83.3,4,7,0.571,1444.5615555555555,38.1553,10000,7,32135,0.73
4765,0.05,56.24,4,10,0.4,1154.7218787878787,36.95674,10000,10,32145,1.05
4766,0.05,64.81,5,7,0.714,1666.1740666666667,37.97732,10000,7,32152,0.73
4767,0.05,48.18,5,8,0.625,1455.6567407407408,34.64697,10000,8,32160,0.84
4768,0.05,70.36,3,7,0.429,1480.08772,39.16262,10000,7,32167,0.73
4769,0.05,77.19,6,10,0.6,1533.0899310344828,36.3869,10000,10,32177,1.04
4770,0.05,26.13,1,8,0.125,1482.3228,37.28513,10000,8,32185,0.83
4771,0.05,15.85,2,7,0.286,1206.9224545454547,38.37099,10000,7,32192,0.73
4772,0.05,49.35,4,10,0.4,1480.158,36.98592,10000,10,32202,1.05
4773,0.05,61.9,5,6,0.833,1580.894346153846,35.49785,10000,6,32208,0.65
4774,0.05,96.61,6,10,0.6,1422.7019310344826,37.03118,10000,10,32218,1.05
4775,0.05,45.03,4,6,0.667,1610.5987931034485,38.73789,10000,6,32224,0.63
4776,0.05,36.48,3,6,0.5,1304.4052173913044,37.29788,10000,6,32230,0.63
4777,0.05,118.97,8,9,0.889,1365.0779062499998,38.82477,10000,9,32239,0.96
4778,0.05,60.43,5,9,0.556,1666.8717666666669,37.17406,10000,9,32248,0.94
4779,0.05,43.34,5,8,0.625,1083.3770689655173,35.0791,10000,8,32256,0.84
4780,0.05,38.63,2,7,0.286,1358.394,34.94476,10000,7,32263,0.73
4781,0.05,96.89,7,11,0.636,1531.053205882353,36.75454,10000,11,32274,1.15
4782,0.05,42.49,2,6,0.333,1428.5990476190477,36.4844,10000,6,32280,0.64
4783,0.05,66.63,3,4,0.75,1656.5831304347828,39.07031,10000,4,32284,0.45
4784,0.05,68.03,4,8,0.5,1633.74134375,40.43941,10000,8,32292,0.84
4785,0.05,75.91,5,6,0.833,1191.2263333333333,35.53693,10000,6,32298,0.63
4786,0.05,36.46,2,6,0.333,1238.5272307692308,35.59528,10000,6,32304,0.63
4787,0.05,35.92,2,7,0.286,1842.3728076923076,38.08685,10000,7,32311,0.73
4788,0.05,52.41,4,10,0.4,1300.97525,40.32028,10000,10,32321,1.06
4789,0.05,38.71,4,7,0.571,1492.11076,39.64591,10000,7,32328,0.74
4790,0.05,56.58,5,11,0.455,1250.9270666666666,38.74542,10000,11,32339,1.15
4791,0.05,18.66,2,9,0.222,942.4609230769231,38.5085,10000,9,32348,0.94
4792,0.05,101.85,6,10,0.6,1493.7489677419355,39.57025,10000,10,32358,1.04
4793,0.05,45.88,3,8,0.375,1464.9325555555556,40.63787,10000,8,32366,0.84
4794,0.05,54.22,4,8,0.5,1428.0955999999999,33.22469,10000,8,32374,0.84
4795,0.05,40.13,3,8,0.375,1044.9739655172414,34.57434,10000,8,32382,0.83
4796,0.05,50.96,4,6,0.667,1388.4908799999998,37.77128,10000,6,32388,0.63
4797,0.05,52.19,4,8,0.5,1247.8736296296297,40.88249,10000,8,32396,0.85
4798,0.05,70.86,6,10,0.6,1451.9022068965517,36.90363,10000,10,32406,1.05
4799,0.05,37.34,2,7,0.286,1604.3897391304347,36.82623,10000,7,32413,0.73
4800,0.05,50.45,3,10,0.3,1044.9260689655173,34.53124,10000,10,32423,1.07
4801,0.05,48.97,4,7,0.571,1571.5532142857141,37.05748,10000,7,32430,0.74
4802,0.05,58.0,5,10,0.5,1501.6880625,39.40222,10000,10,32440,1.06
4803,0.05,51.22,3,6,0.5,1654.0,41.93056,10000,6,32446,0.65
4804,0.05,63.27,5,9,0.556,1543.3179655172412,40.37801,10000,9,32455,0.94
4805,0.05,52.4,4,7,0.571,1301.6687692307692,35.75852,10000,7,32462,0.73
4806,0.05,76.88,6,11,0.545,1336.9045172413794,38.01403,10000,11,32473,1.15
4807,0.05,90.83,6,9,0.667,1415.4253571428574,37.56634,10000,9,32482,0.94
4808,0.05,31.79,2,5,0.4,1200.0428260869564,43.56272,10000,5,32487,0.52
4809,0.05,36.59,3,12,0.25,1680.9549411764706,38.8284,10000,12,32499,1.26
4810,0.05,57.3,4,7,0.571,1279.7285555555557,35.38139,10000,7,32506,0.73
4811,0.05,72.12,4,7,0.571,1136.95408,36.22737,10000,7,32513,0.74
4812,0.05,28.18,4,12,0.333,1298.3329655172415,39.69111,10000,12,32525,1.25
4813,0.05,85.65,6,10,0.6,1434.7986896551722,37.56596,10000,10,32535,1.06
4814,0.05,35.63,4,11,0.364,1555.8697499999998,35.74278,10000,11,32546,1.16
4815,0.05,50.52,3,6,0.5,1658.7185517241378,37.27044,10000,6,32552,0.65
4816,0.05,54.28,4,6,0.667,1762.34,45.73952,10000,6,32558,0.63
4817,0.05,55.36,4,8,0.5,1464.3576071428572,42.1288,10000,8,32566,0.83
4818,0.05,61.99,4,7,0.571,1258.8137826086956,36.66322,10000,7,32573,0.75
4819,0.05,86.48,6,7,0.857,1092.4979615384616,35.84131,10000,7,32580,0.73
4820,0.05,76.73,6,6,1.0,1381.6207037037038,40.47529,10000,6,32586,0.63
4821,0.05,83.43,6,13,0.462,1321.0334666666668,37.70914,10000,13,32599,1.36
4822,0.05,87.4,7,12,0.583,1386.135125,36.92937,10000,12,32611,1.26
4823,0.05,-0.12,0,15,0.0,1140.0,35.5677,10000,15,32626,1.58
4824,0.05,52.06,3,6,0.5,1356.9552,33.28147,10000,6,32632,0.63
4825,0.05,106.58,7,12,0.583,1421.6309642857143,40.74036,10000,12,32644,1.25
4826,0.05,87.02,6,11,0.545,1307.5221851851852,37.72495,10000,11,32655,1.18
4827,0.05,43.93,3,7,0.429,1492.7602592592593,36.50257,10000,7,32662,0.73
4828,0.05,85.5,5,7,0.714,1448.3737037037035,30.87422,10000,7,32669,0.73
4829,0.05,99.3,5,6,0.833,1544.5062222222225,39.71649,10000,6,32675,0.63
4830,0.05,104.86,6,10,0.6,1484.110870967742,41.95065,10000,10,32685,1.05
4831,0.05,79.1,4,5,0.8,1401.2385384615386,36.30563,10000,5,32690,0.53
4832,0.05,62.86,3,5,0.6,1433.4186666666667,38.47217,10000,5,32695,0.52
4833,0.05,51.97,4,5,0.8,1677.9624444444446,38.95801,10000,5,32700,0.52
4834,0.05,66.31,6,11,0.545,1885.3454705882355,34.93555,10000,11,32711,1.14
4835,0.05,56.45,3,6,0.5,1184.03936,38.19752,10000,6,32717,0.63
4836,0.05,63.46,4,10,0.4,1542.057806451613,35.86694,10000,10,32727,1.05
4837,0.05,68.73,5,7,0.714,1684.1025483870967,35.45776,10000,7,32734,0.73
4838,0.05,50.35,3,8,0.375,1863.7417575757574,36.02018,10000,8,32742,0.85
4839,0.05,48.32,5,13,0.385,1442.63128125,33.83182,10000,13,32755,1.37
4840,0.05,41.01,3,8,0.375,1097.7877692307693,38.25997,10000,8,32763,0.84
4841,0.05,89.02,6,10,0.6,1334.5963103448278,37.0307,10000,10,32773,1.05
4842,0.05,54.41,3,9,0.333,1701.7332,36.98843,10000,9,32782,0.96
4843,0.05,63.65,3,7,0.429,1632.7658571428572,34.65282,10000,7,32789,0.73
4844,0.05,75.42,4,6,0.667,1168.2402962962963,34.67279,10000,6,32795,0.62
4845,0.05,35.85,4,8,0.5,1372.4044285714285,36.23845,10000,8,32803,0.83
4846,0.05,17.36,2,12,0.167,1356.7124333333334,33.38702,10000,12,32815,1.25
4847,0.05,43.65,4,12,0.333,1182.5715555555555,37.55805,10000,12,32827,1.26
4848,0.05,55.4,3,8,0.375,1344.0572399999999,41.49459,10000,8,32835,0.86
4849,0.05,68.47,5,6,0.833,1330.906307692308,31.77528,10000,6,32841,0.64
4850,0.05,70.76,6,7,0.857,1284.16032,39.5614,10000,7,32848,0.73
4851,0.05,25.07,2,13,0.154,1298.6082857142858,36.57371,10000,13,32861,1.36
4852,0.05,83.52,6,10,0.6,1362.4597096774191,37.98766,10000,10,32871,1.04
4853,0.05,51.04,3,9,0.333,1229.724,33.4843,10000,9,32880,0.96
4854,0.05,94.1,6,9,0.667,1214.5011428571431,35.05054,10000,9,32889,0.94
4855,0.05,74.36,6,12,0.5,1894.925052631579,35.34231,10000,12,32901,1.26
4856,0.05,66.93,4,6,0.667,1458.8240689655172,33.22351,10000,6,32907,0.63
4857,0.05,41.08,3,7,0.429,1337.5362499999999,32.44873,10000,7,32914,0.74
4858,0.05,61.42,5,7,0.714,1455.661148148148,40.54817,10000,7,32921,0.74
4859,0.05,23.95,2,10,0.2,1045.4995454545453,33.26233,10000,10,32931,1.06
4860,0.05,49.44,3,4,0.75,1258.441125,30.89357,10000,4,32935,0.44
4861,0.05,68.93,4,6,0.667,1292.429153846154,33.1426,10000,6,32941,0.62
4862,0.05,51.61,3,7,0.429,1473.2398461538464,38.31273,10000,7,32948,0.74
4863,0.05,70.25,4,12,0.333,1216.9067666666667,37.24609,10000,12,32960,1.25
4864,0.05,67.69,4,8,0.5,1202.0258148148148,38.36384,10000,8,32968,0.83
4865,0.05,60.31,3,10,0.3,1246.103962962963,31.35389,10000,10,32978,1.06
4866,0.05,45.83,3,12,0.25,1435.5925806451614,37.47499,10000,12,32990,1.25
4867,0.05,23.48,2,5,0.4,1250.0813846153846,34.60094,10000,5,32995,0.52
4868,0.05,66.31,4,7,0.571,1263.021814814815,37.92858,10000,7,33002,0.73
4869,0.05,47.44,3,13,0.231,1611.8601470588235,36.61069,10000,13,33015,1.38
4870,0.05,42.98,3,11,0.273,1103.6478518518518,33.96487,10000,11,33026,1.16
4871,0.05,44.54,3,9,0.333,1233.8757407407409,36.04077,10000,9,33035,0.96
4872,0.05,64.43,5,11,0.455,1440.7703703703705,33.15452,10000,11,33046,1.17
4873,0.05,87.64,7,12,0.583,1582.1982777777778,31.44473,10000,12,33058,1.25
4874,0.05,85.35,7,10,0.7,1720.7779999999998,34.78605,10000,10,33068,1.06
4875,0.05,43.88,3,5,0.6,1618.0296785714286,29.72319,10000,5,33073,0.52
4876,0.05,91.59,7,9,0.778,1187.637,34.2015,10000,9,33082,0.95
4877,0.05,67.74,6,11,0.545,1538.0813793103448,34.8562,10000,11,33093,1.15
4878,0.05,34.4,2,7,0.286,1219.0710952380953,31.15633,10000,7,33100,0.73
4879,0.05,69.51,7,10,0.7,1193.125214285714,36.45409,10000,10,33110,1.04
4880,0.05,79.74,7,8,0.875,1318.0964000000001,36.68248,10000,8,33118,0.85
4881,0.05,85.15,5,10,0.5,1897.3118857142856,37.74069,10000,10,33128,1.06
4882,0.05,84.89,5,11,0.455,1280.2105806451614,34.76106,10000,11,33139,1.15
4883,0.05,15.17,5,10,0.5,1222.8067419354838,35.95598,10000,10,33149,1.07
4884,0.05,54.85,5,11,0.455,1304.08,32.82699,10000,11,33160,1.15
4885,0.05,56.13,3,7,0.429,1137.5842083333334,38.41809,10000,7,33167,0.73
4886,0.05,58.91,5,6,0.833,1518.724777777778,37.64701,10000,6,33173,0.64
4887,0.05,58.59,4,13,0.308,1414.8907187500001,33.97946,10000,13,33186,1.35
4888,0.05,60.18,4,10,0.4,1888.060787878788,37.51999,10000,10,33196,1.05
4889,0.05,84.21,5,11,0.455,1209.7451923076924,36.8665,10000,11,33207,1.15
4890,0.05,55.5,5,10,0.5,1258.4850000000001,34.57363,10000,10,33217,1.06
